Newsfeed Country,Newsfeed Country UNDPRegion,Newsfeed CountryISO,Newsfeed DateDisplay,Newsfeed Description,Newsfeed Description2,Newsfeed Entity,Newsfeed IncidentType,Newsfeed Language,Newsfeed Link,Newsfeed Source,Newsfeed Source Description,Newsfeed Source Url,Newsfeed Source2,Newsfeed Trajectory,Date FK,Newsfeed Latitude,Newsfeed Longitude,Newsfeed PK
Nigeria,Africa,NGA,12/20/2022 7:45,"Military, Police Kill 52 Terrorists In Zamfara, Bauchi",,"Nigerian Army,Nigerian military,Military, Police,Air Commodore,Ahmed Mohammed Wakil,Air Force,Federal Government,Edward Gabkwet,Mohammed Wakil",UNDP_TerroristAttack,English,https://leadership.ng/military-police-kill-52-terrorists-in-zamfara-bauchi/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,leadership,,20221220,10.31032,9.84388,23871
Nigeria,Africa,NGA,12/20/2022 12:29,Agric Economy: Building Farmers’ Resilience To Disaster Shocks,,"Shukri Ahmed,United Nations,FAO,Food and Agriculture Organisation",UNDP_Drought,English,https://leadership.ng/agric-economy-building-farmers-resilience-to-disaster-shocks/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,leadership,,20221220,6.98922,152.57377,23872
Nigeria,Africa,NGA,12/20/2022 2:06,"Air Force battles Zamfara terrorists, 50 bandits, soldiers killed",,"Nasir El-Rufai,Local Government Area,State Police,Mohammed Jalige,Specialist Hospital,Emergency,Musa Abubakar,Gen. Onyema Nwachukwu,Air Force,Samuel Aruwan",UNDP_Conflict,English,https://punchng.com/air-force-battles-zamfara-terrorists-50-bandits-soldiers-killed/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,punchng,,20221220,10.52641,7.43879,23873
Nigeria,Africa,NGA,12/20/2022 15:58,"APC condemns Kaduna killings, postpones town hall",,"Local Government Area,Muhammad Bello,Area Council,Government Council,Local Government Council,Kaduna State Government,Progressives Congress,Air Force",UNDP_TerroristAttack,English,https://punchng.com/apc-condemns-kaduna-killings-postpones-town-hall/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,punchng,,20221220,10.52641,7.43879,23874
Nigeria,Africa,NGA,12/20/2022 6:55,Bandits killed in clash with Bauchi security agents,,"Ahmed Wakil,Local Government Area",UNDP_Conflict,English,https://punchng.com/bandits-killed-in-clash-with-bauchi-security-agents/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,punchng,,20221220,10.31032,9.84388,23875
Nigeria,Africa,NGA,12/20/2022 15:43,"President Buhari Has Three Outstanding 'Debts' To Pay IPOB Leader, Nnamdi Kanu – Lawyer, Aloy Ejimakor",,"High Court,United Nations,Appeal Court,Nnamdi Kanu,Muhammadu Buhari,Commission on Human Rights,Louis Brandeis,Nigerian government,Federal Government",UNDP_Society,English,https://saharareporters.com/2022/12/20/president-buhari-has-three-outstanding-debts-pay-ipob-leader-nnamdi-kanu-lawyer-aloy,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,saharareporters,,20221220,-1.28333,36.81667,23876
Nigeria,Africa,NGA,12/20/2022 20:23,"213 Bodies Of Terrorists Recovered, 10 Nigerian Soldiers Killed As Troops Bombard Bandit Hideouts In Zamfara",,"Bello Matawalle,Local Government Area,Nigerian Army,Air Force",UNDP_Conflict,English,https://saharareporters.com/2022/12/20/213-bodies-terrorists-recovered-10-nigerian-soldiers-killed-troops-bombard-bandit,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,saharareporters,,20221220,12.05789,8.27309,23877
Nigeria,Africa,NGA,12/20/2022 0:45,Omor Kingdom to leverage Soludo’s smart agriculture scheme,,Local Government Area,UNDP_ManMadeDisasters,English,https://www.sunnewsonline.com/omor-kingdom-to-leverage-soludos-smart-agriculture-scheme/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,sunnewsonline,,20221220,6.46875,6.92893,23878
Nigeria,Africa,NGA,12/20/2022 0:45,Omor Kingdom to leverage Soludo’s smart agriculture scheme,,Local Government Area,UNDP_NaturalDisasters,English,https://www.sunnewsonline.com/omor-kingdom-to-leverage-soludos-smart-agriculture-scheme/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,sunnewsonline,,20221220,6.46875,6.92893,23879
Nigeria,Africa,NGA,12/20/2022 15:29,Institute seeks justice over Osun killings,,"State Services,Defence Staff,General Department",UNDP_Conflict,English,https://thenationonlineng.net/institute-seeks-justice-over-osun-killings/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,thenationonlineng,,20221220,9.05785,7.49508,23880
Nigeria,Africa,NGA,12/20/2022 0:11,Extending Solar Energy to Nigeria’s Vulnerable,,"American Academy,United Nations",UNDP_ManMadeDisasters,English,https://www.thisdaylive.com/index.php/2022/12/20/extending-solar-energy-to-nigerias-vulnerable/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,thisdayonline,,20221220,35.6895,139.69171,23881
Nigeria,Africa,NGA,12/20/2022 16:32,New global biodiversity framework ‘not fit for purpose’ ― Friends of the Earth,,"Nigerian Tribune,ALSO READ,Friends of the Earth",UNDP_Ecology,English,https://tribuneonlineng.com/new-global-biodiversity-framework-not-fit-for-purpose-%e2%80%95-friends-of-the-earth/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,tribuneonlineng,,20221220,-4.26613,15.28318,23882
Nigeria,Africa,NGA,12/21/2022 16:24,Rising Insecurity In The Southeast And Governor Ugwuanyi’s Emblematic Wand,,"Martin Luther King,Mary Teresa,Boko Haram,Ifeanyi Ugwuanyi,Martin Luther,Forest Guards,Enugu State Government,Federal Government",UNDP_TerroristAttack,English,https://www.africanexaminer.com/rising-insecurity-in-the-southeast-and-governor-ugwuanyis-emblematic-wand/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,africanexaminer,,20221221,50.45466,30.5238,25223
Nigeria,Africa,NGA,12/21/2022 8:54,213 Bodies Recovered As Military Airstrikes Against Terrorists In Zamfara,,"Bello Matawalle,Local Government Area,Nigerian Army,Air Force",UNDP_Conflict,English,https://www.africanexaminer.com/213-bodies-recovered-as-military-airstrikes-raid-terrorists-in-zamfara/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,africanexaminer,,20221221,12.16667,6.25,25224
Nigeria,Africa,NGA,12/21/2022 8:54,213 Bodies Recovered As Military Airstrikes Against Terrorists In Zamfara,,"Bello Matawalle,Local Government Area,Nigerian Army,Air Force",UNDP_Security,English,https://www.africanexaminer.com/213-bodies-recovered-as-military-airstrikes-raid-terrorists-in-zamfara/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,africanexaminer,,20221221,12.16667,6.25,25225
Nigeria,Africa,NGA,12/21/2022 8:54,213 Bodies Recovered As Military Airstrikes Against Terrorists In Zamfara,,"Bello Matawalle,Local Government Area,Nigerian Army,Air Force",UNDP_TerroristAttack,English,https://www.africanexaminer.com/213-bodies-recovered-as-military-airstrikes-raid-terrorists-in-zamfara/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,africanexaminer,,20221221,12.16667,6.25,25226
Nigeria,Africa,NGA,12/21/2022 16:45,The AI “Revolution in Military Affairs”: What Would it Really Look Like? – Lawfare,,"Defense Department,Andrew Marshall,NATO,Saddam Hussein,Liberation Army,Gulf War,People’s Liberation Army",UNDP_ScienceandTechnology,English,https://www.businesstelegraph.co.uk/the-ai-revolution-in-military-affairs-what-would-it-really-look-like-lawfare/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,businesstelegraph,,20221221,39.9075,116.39723,25227
Nigeria,Africa,NGA,12/21/2022 16:52,"Eufy responds to privacy allegations, admits it must do better – TechHive",,The Verge,UNDP_ScienceandTechnology,English,https://www.businesstelegraph.co.uk/eufy-responds-to-privacy-allegations-admits-it-must-do-better-techhive/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,businesstelegraph,,20221221,,,25228
Nigeria,Africa,NGA,12/21/2022 19:01,"Gunmen attack Kogi patrol team, kill 2 police officers",,,UNDP_Conflict,English,https://dailynigerian.com/gunmen-attack-kogi-patrol-team/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,dailynigerian,,20221221,18.78378,100.77899,25229
Nigeria,Africa,NGA,12/21/2022 8:03,"UNDP, Germany to restore peace, livelihoods in Borno",,"United Nations,European Union,EU,Development Programme,Babagana Zulum,Annalena Baerbock",UNDP_Conflict,English,https://guardian.ng/news/undp-germany-to-restore-peace-livelihoods-in-borno/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,guardian-ng,,20221221,52.52437,13.41053,25230
